analysis,subject_id,comparison,outer_fold,step,candidate_index,candidate_name,cv_accuracy,improvement,accepted
intra,pftest,rest2_vs_type2,5,4,16,ASYM_LOGRATIO__F7__F8__beta_high,0.8911111111111112,0.06000000000000005,True
intra,pftest,rest2_vs_type2,5,5,70,PLV__FP2__F8__alpha,0.8933333333333333,0.0022222222222221255,True
intra,pftest,rest2_vs_type2,5,6,90,PLV__FP2__F4__beta_low,0.9133333333333333,0.020000000000000018,True
intra,pftest,rest2_vs_type2,5,7,5,ASYM_LOGRATIO__FP1__FP2__gamma,0.9133333333333333,0.0,False
intra,yen,rest2_vs_type2,1,1,113,PLV__F7__F3__beta_high,0.6844444444444443,,True
intra,yen,rest2_vs_type2,1,2,90,PLV__FP2__F4__beta_low,0.7555555555555555,0.07111111111111124,True
intra,yen,rest2_vs_type2,1,3,112,PLV__FP2__F8__beta_high,0.8155555555555555,0.05999999999999994,True
intra,yen,rest2_vs_type2,1,4,110,PLV__FP2__Fz__beta_high,0.8577777777777778,0.04222222222222227,True
intra,yen,rest2_vs_type2,1,5,3,ASYM_LOGRATIO__FP1__FP2__beta_low,0.8577777777777778,0.0,False
intra,yen,rest2_vs_type2,2,1,113,PLV__F7__F3__beta_high,0.7333333333333333,,True
intra,yen,rest2_vs_type2,2,2,67,PLV__FP2__F3__alpha,0.7711111111111111,0.0377777777777778,True
intra,yen,rest2_vs_type2,2,3,143,PLV__F4__F8__gamma,0.8111111111111111,0.040000000000000036,True
intra,yen,rest2_vs_type2,2,4,18,PLV__FP1__FP2__delta,0.8333333333333333,0.022222222222222143,True
intra,yen,rest2_vs_type2,2,5,9,ASYM_LOGRATIO__F3__F4__beta_low,0.8355555555555556,0.0022222222222223476,True
intra,yen,rest2_vs_type2,2,6,110,PLV__FP2__Fz__beta_high,0.8755555555555556,0.040000000000000036,True
intra,yen,rest2_vs_type2,2,7,85,PLV__FP1__F4__beta_low,0.9377777777777776,0.06222222222222196,True
intra,yen,rest2_vs_type2,2,8,25,PLV__FP2__F3__delta,0.9177777777777777,-0.019999999999999907,False
intra,yen,rest2_vs_type2,3,1,113,PLV__F7__F3__beta_high,0.7133333333333334,,True
intra,yen,rest2_vs_type2,3,2,78,PLV__Fz__F4__alpha,0.7955555555555555,0.08222222222222209,True
intra,yen,rest2_vs_type2,3,3,33,PLV__F3__Fz__delta,0.7955555555555555,0.0,False
intra,yen,rest2_vs_type2,4,1,103,PLV__FP1__F7__beta_high,0.7288888888888889,,True
intra,yen,rest2_vs_type2,4,2,110,PLV__FP2__Fz__beta_high,0.7955555555555556,0.06666666666666665,True
intra,yen,rest2_vs_type2,4,3,81,PLV__FP1__FP2__beta_low,0.8355555555555556,0.040000000000000036,True
intra,yen,rest2_vs_type2,4,4,8,ASYM_LOGRATIO__F3__F4__alpha,0.8377777777777776,0.0022222222222220145,True
intra,yen,rest2_vs_type2,4,5,3,ASYM_LOGRATIO__FP1__FP2__beta_low,0.8377777777777776,0.0,False
intra,yen,rest2_vs_type2,5,1,113,PLV__F7__F3__beta_high,0.7444444444444445,,True
intra,yen,rest2_vs_type2,5,2,54,PLV__F3__Fz__theta,0.7933333333333332,0.04888888888888876,True
intra,yen,rest2_vs_type2,5,3,4,ASYM_LOGRATIO__FP1__FP2__beta_high,0.7911111111111111,-0.0022222222222221255,False
